user_address,asset,side,position_size,entry_price,mark_price,absolute_pnl,pnl_percent,realized_pnl,unrealized_pnl,leverage_ratio,is_negative_equity,was_liquidated,was_adl,trades_count,had_pre_existing_position
0x41a096161376bf740d30549349224af5eb37cac3,SOL,LONG,0.0,,169.36,-98.8407,,-98.8407,0.0,,,False,False,2,True
0x41af852547d1f3a8da4328b934a580be33f47b6b,BTC,LONG,0.0,,108340.0,-7.737936,,-7.737936,0.0,,,True,False,1,True
0x41b090fa517a106e7276b5d793a0f7be2984aa4b,BTC,SHORT,0.0,,108340.0,17618.7506,,17618.7506,0.0,,,False,False,3,True
0x41b5df194400c98133617d0c640361afc345cbf4,SOL,SHORT,0.0,,169.36,207.452982,,207.452982,0.0,,,False,True,1,True
0x41bd2f24287464ad72504997e6ecf9b903a7ef7d,SOL,SHORT,0.0,,169.36,207.916488,,207.916488,0.0,,,False,True,1,True
0x41be0a115ecb0504e63b40ec48c34e7b3a493e18,BTC,LONG,0.0,,108340.0,-1439.170096,,-1439.170096,0.0,,,False,False,1,True
0x41be2e1a590a8c44c8825f3d332643e18a7a91a8,BTC,SHORT,0.0,,108340.0,6.5626,,6.5626,0.0,,,False,True,1,True
0x41c09f4d7732659312d79b2a823b22fc58a7d84c,SOL,LONG,0.0,,169.36,-7.267182,,-7.267182,0.0,,,True,False,1,True
0x41c17c53cc1a9eedc087475d22e01220d298ab1b,SOL,LONG,9.459999999999999,,169.36,-363.825908,,-363.825908,0.0,,,True,False,13,True
0x41c836b70aa5ad52c97b4fffc2849a54fc0f50ca,BTC,LONG,0.0,,108340.0,-72.754,,-72.754,0.0,,,False,False,1,True
0x41c836b70aa5ad52c97b4fffc2849a54fc0f50ca,SOL,LONG,0.0,,169.36,-1154.6,,-1154.6,0.0,,,False,False,1,True
0x41cb15f15c3438d465bc58b2a689b29fe68f1415,SOL,LONG,0.0,,169.36,-24.0858,,-24.0858,0.0,,,True,False,1,True
0x41ccd7cfe46ede6ecf0a841c9a7afcd7599c254a,BTC,LONG,0.0,,108340.0,-80.73062,,-80.73062,0.0,,,False,False,1,True
0x41d4bfdbfee3691f3d7acd21ee31a94102ad5f75,BTC,SHORT,0.01833,110012.0,108340.0,30.647759999999998,1.5432896437142332,0.0,30.647759999999998,,,False,False,1,False
0x41d83f790e9703b8fe43d9434aec2ca259df18ff,SOL,LONG,0.0,,169.36,-552.29775,,-552.29775,0.0,,,True,False,1,True
0x41d98f358cb3903c892480b67d54f694bad5e326,SOL,LONG,11.71,157.1,169.36,143.56460000000024,7.2390174775626,0.0,143.56460000000024,,,False,False,2,False
0x41e48cd40fe2449c5795009fe43a217ad731030e,BTC,LONG,0.00181,110008.0,108340.0,-3.0190799999999998,-1.5395975632268784,0.0,-3.0190799999999998,,,False,False,1,False
0x41e5882feef877f9307c01d648e832740e4b3d00,SOL,SHORT,0.0,,169.36,10.717,,10.717,0.0,,,False,True,1,True
0x41ec28eceb137789032b2b505a57c1da829934cd,BTC,LONG,0.0,,108340.0,-4550.753005,,-4550.753005,0.0,,,True,False,2,True
0x41ecaa93262904a9c722ea59912a6813aa656b7b,BTC,LONG,0.0,,108340.0,-54.421778,,-54.421778,0.0,,,True,False,1,True
0x41f94173cfdf220c1a241ee39edc18efdf06cf71,BTC,LONG,0.0,,108340.0,-999.993912,,-999.993912,0.0,,,False,False,1,True
0x41fe97bcabe5ca9588d6d83eadf68f2fa99e1ada,BTC,LONG,0.00215,106300.5013433638,108340.0,-24.540959888232152,-10.535720830731913,-28.925881999999994,4.3849221117678425,,,False,False,12,False
0x41ff103cfa1d2636cea85b5276513d2f4b9adfd1,SOL,LONG,0.0,172.0,169.36,-46.986616,,-46.986616,0.0,,,True,False,2,False
0x420193bacf64f55ef265a334ff8702e263a3072a,SOL,SHORT,0.0,,169.36,11.6992,,11.6992,0.0,,,False,True,1,True
0x42020d73a510d8e19b871b9a279d36934b4fe8da,SOL,SHORT,0.0,,169.36,19.498974,,19.498974,0.0,,,False,True,1,True
0x4206cbd5ac0efd04a59f0883304b3df352ccd691,SOL,SHORT,0.0,,169.36,56.8506,,56.8506,0.0,,,False,True,1,True
0x420df17a6a19421593b8f54cd6cf067fda5ac530,BTC,LONG,0.0,,108340.0,-71.296,,-71.296,0.0,,,False,False,1,True
0x420e6cd453b80da9a621ab12cba71c4e62a79a67,BTC,SHORT,0.0,,108340.0,97.87755,,97.87755,0.0,,,False,True,1,True
0x420e6cd453b80da9a621ab12cba71c4e62a79a67,SOL,LONG,0.0,,169.36,-8.3523,,-8.3523,0.0,,,False,False,1,True
0x4212cc472332d6d0f707cc61784ef9b255021392,SOL,LONG,1162.97,,169.36,-42387.731999999996,,-42387.731999999996,0.0,,,False,False,4,True
0x42183ed10bbf1e993907d602c0d752630c16d925,BTC,LONG,0.11382,109054.0,108340.0,-81.26748,-0.6590363669928005,0.0,-81.26748,,,False,False,1,False
0x42202901c30e2ba98403765c88a4b87e1ec89c17,BTC,LONG,0.0,,108340.0,-1645.4151,,-1645.4151,0.0,,,False,False,1,True
0x4221ae35dd1c468fea6fa034ffcd6360100f0eaa,BTC,SHORT,0.37299,,108340.0,168.25177300000001,,168.25177300000001,0.0,,,False,False,6,True
0x4221ae35dd1c468fea6fa034ffcd6360100f0eaa,SOL,SHORT,861.0299999999997,,169.36,30358.679545999985,,30358.679545999985,0.0,,,False,True,38,True
0x4221ea37dc0156410d16d79b0e69ccfb840e5c1f,SOL,SHORT,0.0,,169.36,50.487322,,50.487322,0.0,,,False,True,1,True
0x422314768551976b77f5d64c56a179b7e57aa82b,BTC,SHORT,0.00851,,108340.0,51.65138999999999,,51.65138999999999,0.0,,,False,True,6,True
0x4228b56c58890570e337ef26bffb30042c1e5eb2,SOL,SHORT,0.0,,169.36,5.903784,,5.903784,0.0,,,False,True,1,True
0x422e3eb33067606135b5178401201ba8389d251d,BTC,SHORT,0.0,,108340.0,18.239854,,18.239854,0.0,,,False,True,1,True
0x4237cdc8c6a162fdca4330f71a55080c98e9a13b,SOL,SHORT,0.0,,169.36,94.198434,,94.198434,0.0,,,False,True,5,True
0x423916bfb6d09ce3bf033687495455e4c80f94c9,BTC,LONG,0.0,,108340.0,-19.31629,,-19.31629,0.0,,,False,False,1,True
0x423ccd4ca6f0e24595bf8057056fdd9e5898df5d,BTC,SHORT,0.0,,108340.0,155.54812,,155.54812,0.0,,,False,True,1,True
0x424f74dab109d0a1bdfa383cacbc4d491cf19410,BTC,LONG,0.0,,108340.0,-553.295872,,-553.295872,0.0,,,False,False,1,True
0x4255b90500cf98ca4c0276512f15ad7572c78905,BTC,SHORT,0.00927,,108340.0,57.855154999999996,,57.855154999999996,0.0,,,False,True,5,True
0x42628dac52b09c869294730b13c3d7e321219203,BTC,SHORT,0.0,,108340.0,340.349979,,340.349979,0.0,,,False,True,1,True
0x42651cd0eca787d03e31ca73f0ebb4551f8a0678,SOL,SHORT,0.0,,169.36,148.09005,,148.09005,0.0,,,False,True,1,True
0x4268c9e3c4476f91baabd87cff42feb378dc03bd,BTC,LONG,2.5500100000000048,,108340.0,-26766.253693000024,,-26766.253693000024,0.0,,,False,False,341,True
0x4271b540af712028d772c8fcbf6fc4b3e77335bb,BTC,LONG,0.026780000000000005,,108340.0,0.0,,0.0,0.0,,,False,False,11,True
0x4273d592f4000e8f0f6f6b86dbf3a6dc753d64ef,BTC,LONG,0.02762,105561.0,108340.0,76.75598,2.5650729185896255,0.0,76.75598,,,False,False,2,False
0x427838c64abe5e18a0c4431f789b74b321fa60ce,BTC,LONG,0.02783,102999.99999999999,108340.0,148.6122000000004,4.928927450618437,0.0,148.6122000000004,,,False,False,2,False
0x4286ec4376a4250933e5137191ec595466c07133,BTC,LONG,0.0,,108340.0,-848.274963,,-848.274963,0.0,,,True,False,2,True
0x42885bfee595c7bf079609433fa3f2bc24e72096,BTC,LONG,0.0762899999999991,,108340.0,13687.456447000019,,13687.456447000019,0.0,,,False,False,428,True
0x42885bfee595c7bf079609433fa3f2bc24e72096,SOL,LONG,250.19000000000014,,169.36,-7990.266440999997,,-7990.266440999997,0.0,,,False,False,220,True
0x428ba87cc89d457ea0754b7fa8bf39cfb53ed63a,SOL,LONG,0.0,,169.36,-220.3281,,-220.3281,0.0,,,False,False,1,True
0x4293ea088c6ba8bd7d8242819e078858feaecab7,BTC,SHORT,0.00132,,108340.0,-37.8724,,-37.8724,0.0,,,False,True,4,True
0x429709b829980a283d62a9bee0a99df91b75ba4f,BTC,LONG,0.0,,108340.0,-978.38895,,-978.38895,0.0,,,True,False,1,True
0x429d821e190fd37fb8572322922efee78bfb9a01,BTC,LONG,0.0,,108340.0,2540.240155999999,,2540.240155999999,0.0,,,False,False,19,True
0x429dd5ac28403f6488f45754d8cfdb33eceb2fa7,BTC,LONG,0.0,,108340.0,-3953.510875,,-3953.510875,0.0,,,True,False,4,True
0x42b304026e2edc101265ca6df0690ff446b5ae83,BTC,LONG,0.03,,108340.0,0.0,,0.0,0.0,,,False,False,1,True
0x42b3b3d970378e42c761d944e5bebe50fc762a99,BTC,SHORT,0.0,,108340.0,27.1467,,27.1467,0.0,,,False,True,1,True
0x42b3b3d970378e42c761d944e5bebe50fc762a99,SOL,LONG,0.0,,169.36,-2.2742590000000003,,-2.2742590000000003,0.0,,,True,False,2,True
0x42b9fc582bd2cb599b00bbb6ad100071c049d03b,SOL,LONG,49.23,,169.36,-173.684238,,-173.684238,0.0,,,False,False,4,True
0x42be8a7a39db60abe34d878f92ff22243cfde2b3,BTC,LONG,2.0792800000000073,,108340.0,-32511.619759,,-32511.619759,0.0,,,False,False,371,True
0x42c1c07b25bdcd8776ebb3b505443dbaee4fa79f,BTC,LONG,0.0,,108340.0,-8556.625691000001,,-8556.625691000001,0.0,,,True,False,2,True
0x42d27aa5fdfc3df22d712bd309ef1370e0a03ae5,BTC,LONG,0.00174,109001.0,108340.0,-1.15014,-0.6101163005353517,0.0,-1.15014,,,False,False,1,False
0x42d2a65b288af814354618d721399323ffea3281,BTC,LONG,0.0,,108340.0,-8845.65511,,-8845.65511,0.0,,,True,False,1,True
0x42d96faa7ecac090f87b3a6ee6ab4ffabc9ef988,BTC,LONG,0.0015,107000.0,108340.0,2.0100000000000002,1.2368469632637995,0.0,2.0100000000000002,,,False,False,1,False
0x42df02915784c38840b3aee3ae670b807bcc249f,SOL,SHORT,0.0,,169.36,124.39266,,124.39266,0.0,,,False,True,1,True
0x42e93ce827f27bfd7fe364401d8caacc49ff091a,SOL,SHORT,0.0,,169.36,12.3984,,12.3984,0.0,,,False,True,1,True
0x42f3d297417b2c0e9bad5ce160ab6feafc6d7dca,SOL,SHORT,0.0,,169.36,45.1776,,45.1776,0.0,,,False,True,1,True
0x42f5fdc1404ace676d795e9819e6c8b18336c93e,BTC,LONG,0.00374,,108340.0,-214.52811599999998,,-214.52811599999998,0.0,,,False,False,3,True
0x42f66c64728e4ccc2f4a60348001e406da7bf6c8,BTC,LONG,0.0,,108340.0,-206.56064,,-206.56064,0.0,,,False,False,1,True
0x42f66c64728e4ccc2f4a60348001e406da7bf6c8,SOL,LONG,0.0,,169.36,-57.51,,-57.51,0.0,,,False,False,1,True
0x42fd4cc6f6508f261bcb6457936e21970d32a5c1,BTC,LONG,0.008430000000000007,,108340.0,-22.17877,,-22.17877,0.0,,,False,False,17,True
0x42fd5648cf21c158d15e4f58785760755b3f6623,SOL,LONG,1691.2899999999977,,169.36,27216.461334999993,,27216.461334999993,0.0,,,False,False,77,True
0x42ffcfbda75e723912b2d64418bea086df7ba3ce,BTC,SHORT,0.0,,108340.0,912.94,,912.94,0.0,,,False,True,1,True
0x43128658800925f35cb03aa742a1a523854869cd,BTC,LONG,0.0,,108340.0,-20.847745,,-20.847745,0.0,,,True,False,2,True
0x4314bf3f850578d6be525c72ae712ebc58a18517,BTC,SHORT,0.0,,108340.0,112.37355,,112.37355,0.0,,,False,False,1,True
0x43189019be43b9b0bb0ad11a00f77685e3f5b579,SOL,LONG,0.0,,169.36,-3723.930238,,-3723.930238,0.0,,,True,False,2,True
0x43227629cdba0b8cedfc307dec96eb4ae050ad14,BTC,LONG,0.0,,108340.0,-819.694134,,-819.694134,0.0,,,True,False,1,True
0x432c2ae9ee0992f8e0d7bccdcae13ab0bc514293,BTC,LONG,0.00429,110098.0,108340.0,-7.54182,-1.6226693741923575,0.0,-7.54182,,,False,False,1,False
0x4333b16f1facdfa4dd68e50b96b50bab975d26ae,SOL,SHORT,9.969999999999999,,169.36,449.06169,,449.06169,0.0,,,False,False,9,True
0x4334ff1dd9fa46667b718a6f8a489c3d0079b44b,BTC,LONG,5.274109999999997,,108340.0,-6266.347758,,-6266.347758,0.0,,,False,False,67,True
0x43357e702b35ae74ae706823d5a52bfef207b514,BTC,LONG,0.0,108100.0,108340.0,-534.209649,,-534.209649,0.0,,,True,False,3,False
0x4339061684c666d92e66d616586c22a9fdfd7a09,BTC,LONG,0.0,,108340.0,-2426.758688,,-2426.758688,0.0,,,False,False,1,True
0x43395c11f8f81db0cee08dedd2d45c377a955387,SOL,LONG,382.06999999999994,,169.36,0.0,,0.0,0.0,,,False,False,7,True
0x433ab46ccff8e71437a5d63ce4d4a16151bb7457,BTC,SHORT,0.0,,108340.0,26.602956,,26.602956,0.0,,,False,True,1,True
0x433ab46ccff8e71437a5d63ce4d4a16151bb7457,SOL,SHORT,0.0,,169.36,32.77883,,32.77883,0.0,,,False,True,1,True
0x433ad8b4e68d4d7008a1a7c9e21a903743444e66,SOL,LONG,0.0,173.12,169.36,-729.2640200000001,,-729.2640200000001,0.0,,,True,False,3,False
0x433b15928559583261e6a4f061e0e71fd244c5d1,BTC,SHORT,0.3115700000000002,,108340.0,-2762.730953,,-2762.730953,0.0,,,False,True,61,True
0x433cffb6cf5b339ab8676f43f744d07793042291,SOL,LONG,230.5,,169.36,0.0,,0.0,0.0,,,False,False,3,True
0x433f801ed3515e975f8667560e1f675feb47fc2b,BTC,SHORT,0.0,,108340.0,31.44268,,31.44268,0.0,,,False,True,1,True
0x433f801ed3515e975f8667560e1f675feb47fc2b,SOL,SHORT,0.0,,169.36,33.9504,,33.9504,0.0,,,False,True,1,True
0x433fffb55dd15da9111b46629e89b3180ef5c0cc,BTC,LONG,1.6,104000.0,108340.0,6944.0,4.0059073287797675,0.0,6944.0,,,False,False,2,False
0x43459cd6de42417164614039105bf2bf45f8919d,SOL,SHORT,0.0,,169.36,342.2,,342.2,0.0,,,False,True,1,True
0x435ee7477c268a0f790c7f7beb1997546b2ab05a,SOL,SHORT,0.0,,169.36,276.07552,,276.07552,0.0,,,False,True,1,True
0x435f7f819ac511d07c9a2b04350359f1867b5157,SOL,SHORT,0.0,,169.36,97.7088,,97.7088,0.0,,,False,True,1,True
0x435ff30ab357861a4c073799af9d941d1c9ccac8,SOL,SHORT,0.0,,169.36,10.9445,,10.9445,0.0,,,False,True,1,True
0x4362787078b9f16e5e6bef7aac3aa554ab1e9cbb,BTC,SHORT,0.0,,108340.0,29.591273,,29.591273,0.0,,,False,True,1,True
0x4362787078b9f16e5e6bef7aac3aa554ab1e9cbb,SOL,LONG,0.0,,169.36,-20.193576,,-20.193576,0.0,,,False,False,1,True
0x43669e7e01147fcf0291f6f4a1ddf1dd4ea52247,SOL,SHORT,0.0,,169.36,67.41,,67.41,0.0,,,False,True,1,True
0x4367cc270d68925d9ba89cae2a9c2877f3acd69c,BTC,LONG,0.014400000000000001,,108340.0,0.0,,0.0,0.0,,,False,False,10,True
0x436deab6cb0336930c07e6fc0bccc1bab9ef2af3,SOL,SHORT,0.0,,169.36,323.203251,,323.203251,0.0,,,False,True,1,True
0x43779636ded142d356c4f617fc52450660b790ae,BTC,LONG,0.0,,108340.0,-53.245086,,-53.245086,0.0,,,True,False,4,True
0x437d84e14b629999f3af6add8e945b96485da173,BTC,LONG,0.0,,108340.0,-64.898977,,-64.898977,0.0,,,False,False,1,True
0x437d84e14b629999f3af6add8e945b96485da173,SOL,LONG,0.0,,169.36,-61.5924,,-61.5924,0.0,,,False,False,1,True
0x437fdb290cf05ae40b30302bb53e170a99dc06ea,BTC,SHORT,0.0,,108340.0,58.32156,,58.32156,0.0,,,False,True,1,True
0x4386ef668e048bd50b19060e70366a0593d503fc,SOL,LONG,2.15,144.55,169.36,53.3415,14.649267831837506,0.0,53.3415,,,False,False,1,False
0x43876672cd360f9055f0446d507caccadb755630,BTC,SHORT,0.0,,108340.0,1202.89084,,1202.89084,0.0,,,False,True,1,True
0x4388e7110b0f6d16d08f5b5c9f3ac2b8c5de7057,SOL,LONG,0.0,,169.36,-2322.947325,,-2322.947325,0.0,,,False,False,1,True
0x43965a8eec752c1670e4490c34613d6a2fb9473e,SOL,LONG,0.0,,169.36,-71.71101,,-71.71101,0.0,,,True,False,1,True
0x439d2303169e7f1a5bde61e256604d789cbe48c8,BTC,SHORT,0.0,,108340.0,1257.263562,,1257.263562,0.0,,,False,False,1,True
0x439d2303169e7f1a5bde61e256604d789cbe48c8,SOL,LONG,50.39,,169.36,0.0,,0.0,0.0,,,False,False,3,True
0x43add6f7931146fb094579441603892c53390782,SOL,LONG,0.0,,169.36,-30258.939282,,-30258.939282,0.0,,,True,False,1,True
0x43b29051e7b4ce9fcbc893aa6bd07c32df7399f9,SOL,SHORT,216.73000000000016,,169.36,10318.037298000001,,10318.037298000001,0.0,,,False,False,157,True
0x43b9e5767d2ebde8b27d7ca26fe4a57cc9523f52,SOL,LONG,0.0,,169.36,-4.468155,,-4.468155,0.0,,,True,False,1,True
0x43c044daebfadc48036839627e27cf17e1682891,BTC,SHORT,0.0,,108340.0,161.932031,,161.932031,0.0,,,False,True,1,True
0x43c4f76a115a65c35b467a893eebd514994baadc,BTC,SHORT,0.0,,108340.0,822.205636,,822.205636,0.0,,,False,True,1,True
0x43d33f19b6b6f006d07aca32ed2d8c7ecfb58579,BTC,LONG,0.0,108341.0,108340.0,-21.865584,,-21.865584,0.0,,,True,False,2,False
0x43da0cef86eb017eebb479062131d7471fe70cd2,BTC,LONG,0.00123,108601.0,108340.0,-0.32103,-0.24090825179988923,0.0,-0.32103,,,False,False,1,False
0x43e91e44c311118ceed78b2ffb5583b56fa952b3,SOL,SHORT,0.0,,169.36,2.984784,,2.984784,0.0,,,False,True,1,True
0x43e9d3445693709e244736a976044a68871cc58f,SOL,LONG,0.0,,169.36,-4892.5247,,-4892.5247,0.0,,,False,False,1,True
0x43e9d538c64553b00c06287d05c5895cdab59f0d,SOL,LONG,0.0,,169.36,-95.925046,,-95.925046,0.0,,,True,False,1,True
0x43ec41781da1546ac79bd0e043d069e91fb55cac,BTC,LONG,0.0,,108340.0,-98.295,,-98.295,0.0,,,False,False,1,True
0x43fd24b557750b131be4ab9e48e9b1351540eb8a,SOL,SHORT,0.0,,169.36,7.865,,7.865,0.0,,,False,True,1,True
0x440888714a6afed60ff44e9975a96e6a36f7fac4,BTC,LONG,0.0,,108340.0,-9271.5,,-9271.5,0.0,,,True,False,1,True
0x440d0fb391e19f6c195eb7ea71f5c5f8a312d47c,BTC,LONG,0.0,,108340.0,-515.43375,,-515.43375,0.0,,,True,False,1,True
0x4410ccf6a13c5d6fb51c153516eedcba1b5a0ad3,BTC,SHORT,0.0,,108340.0,-883.591164,,-883.591164,0.0,,,False,False,1,True
0x441bc4467ed86f79a02a4df005827d16a4e385a3,BTC,LONG,0.0,,108340.0,-3667.426816,,-3667.426816,0.0,,,False,False,1,True
0x441c8cbe1aa06beea4c84cfff5e12753f37822fb,BTC,LONG,0.06816999999999769,,108340.0,-66501.793516,,-66501.793516,0.0,,,False,False,104,True
0x441e9bacdfa6b177873511e79b656e023814e361,SOL,LONG,0.0,,169.36,-1585.030926,,-1585.030926,0.0,,,True,False,2,True
0x44209662afaa054f3afccd1aa9a8e2f91f1b4c4b,BTC,LONG,8.326672684688674e-17,,108340.0,-58896.565348000004,,-58896.565348000004,0.0,,,False,False,12,True
0x442801bd56531991dabc2bebfd333374964d06bf,BTC,LONG,0.0,,108340.0,-2795.08,,-2795.08,0.0,,,True,False,1,True
0x442801bd56531991dabc2bebfd333374964d06bf,SOL,LONG,0.0,,169.36,-4502.277,,-4502.277,0.0,,,True,False,1,True
0x4428252d9526aac8be72ce2b26801e88f1b5c81d,SOL,LONG,0.0,,169.36,-3.8685,,-3.8685,0.0,,,False,False,1,True
0x44289196b03651eaa99cff31ee52d9a798207c16,BTC,LONG,0.17875000000000002,,108340.0,296.24370500000003,,296.24370500000003,0.0,,,False,False,16,True
0x443012e7cc15b45d1ad31419a9f24f5499b6db3e,BTC,SHORT,0.0,,108340.0,633.32,,633.32,0.0,,,False,True,1,True
0x443645011cce6680ff488c6539e6c01046ae1907,BTC,SHORT,0.0,,108340.0,265.0252,,265.0252,0.0,,,False,True,1,True
0x443d9fc0c822ec76c1c1b865149c7cd314bf05c6,SOL,LONG,0.0,,169.36,-7926.384932,,-7926.384932,0.0,,,False,False,2,True
0x443e4ae6af7a75108fbfda920c63dd7446494fae,SOL,SHORT,0.0,,169.36,17.3088,,17.3088,0.0,,,False,True,1,True
0x4452563c6536b3ce773d87a4a7ba4a54adeaaf61,BTC,SHORT,0.0,,108340.0,93.982,,93.982,0.0,,,False,True,1,True
0x4452b58d2fdb19dc757085ef6200a5ff549fbda9,SOL,SHORT,0.0,,169.36,2478.367252,,2478.367252,0.0,,,False,True,1,True
0x445a71ed8fcee39e20bf279390f4d81555b30a19,SOL,LONG,0.0,,169.36,-27.193054,,-27.193054,0.0,,,True,False,2,True
0x445dbba26346c82db233342764a9b33f95930c67,BTC,LONG,0.0,,108340.0,5.461469999999999,,5.461469999999999,0.0,,,False,False,3,True
0x4463810fae18fa00d17c3d093a68a0893d15a760,BTC,LONG,0.0,,108340.0,-14.801556,,-14.801556,0.0,,,False,False,1,True
0x4463e12f528247c036c978458a09456ca6653409,SOL,SHORT,0.0,,169.36,185.6544,,185.6544,0.0,,,False,True,1,True
0x44644c3d282d9454b5ac43af042b421594c3b896,SOL,LONG,0.0,,169.36,-25.633104,,-25.633104,0.0,,,False,False,1,True
0x4468dfccf0c2d9e142fa380a2e0a18cd0c2d48df,SOL,LONG,0.0,,169.36,-96.06765399999999,,-96.06765399999999,0.0,,,True,False,2,True
0x446ab792137f5715170da800a9eb9374ad35588b,SOL,LONG,0.0,183.6723131672598,169.36,-4393.209904,,-4393.209904,0.0,,,True,False,19,False
0x44729d719437b69cb6f5eeadd90d11e51d6b11ab,BTC,LONG,0.0035,,108340.0,7.442679999999999,,7.442679999999999,0.0,,,False,False,8,True
0x448053f3484e1ea7f6a75232bb2009f5c6ef716d,BTC,LONG,0.0,,108340.0,-192819.2461440001,,-192819.2461440001,0.0,,,True,False,1,True
0x44807e6e15de72dda3538cd152af1c1c7526fbd0,BTC,LONG,0.16152999999999998,,108340.0,0.0,,0.0,0.0,,,False,False,78,True
0x44817adcb86a22450e066c1a298250f6c941fbf1,BTC,SHORT,0.0,,108340.0,1.81776,,1.81776,0.0,,,False,False,1,True
0x4486e89c842a42230f5c17d312a5929cd36167e4,BTC,LONG,0.02844,108474.0,108340.0,-3.81096,-0.12368469632637992,0.0,-3.81096,,,False,False,1,False
0x449893ea4107347538b55588f9d369067107e430,BTC,SHORT,0.0,,108340.0,194.89902,,194.89902,0.0,,,False,True,1,True
0x4499d449f7703b5af8a9ee963e60f7de2c9c088d,SOL,SHORT,132.76999999999998,,169.36,2803.526012,,2803.526012,0.0,,,False,False,8,True
0x449c736640a876685819c021896fe2e905906997,BTC,SHORT,10.011080000000002,107600.0,108340.0,12591.800799999999,1.1609622047355614,20000.0,-7408.199200000001,,,False,False,37,False
0x449c736640a876685819c021896fe2e905906997,SOL,SHORT,400.0,,169.36,25075.84,,25075.84,0.0,,,False,True,2,True
0x449d21dec2487cba7e480d5dc776038d5f2c2246,BTC,LONG,0.6190700000000001,,108340.0,0.0,,0.0,0.0,,,False,False,19,True
0x44a23a62fe43538ae32e307e077e44a6e68b0dc0,SOL,SHORT,0.0,,169.36,121.282447,,121.282447,0.0,,,False,True,1,True
0x44a3f0354f4c10eb9cd93e522b5e3210d126f054,SOL,SHORT,0.0,,169.36,6711.8788,,6711.8788,0.0,,,False,False,1,True
0x44a709e254ac9f54bbd37a1d6388da5ddcb57c7a,BTC,SHORT,0.0,,108340.0,80077.7124810001,,80077.7124810001,0.0,,,False,True,26,True
0x44a709e254ac9f54bbd37a1d6388da5ddcb57c7a,SOL,LONG,8.881784197001252e-15,,169.36,-22338.791589999997,,-22338.791589999997,0.0,,,False,False,8,True
0x44ace53abbdad763e91158d30a2ee42b27355f22,BTC,LONG,0.2,107441.0,108340.0,179.8,0.8297950895329519,0.0,179.8,,,False,False,2,False
0x44c4b9d0739e90c8b4b7acb69382894e25cbdfe3,SOL,LONG,0.0,,169.36,-7.634275,,-7.634275,0.0,,,True,False,1,True
0x44c5c4bc9cdc4cef885a4c9c81a13412a24081da,SOL,SHORT,0.0,,169.36,1778.4515,,1778.4515,0.0,,,False,True,1,True
0x44cf1accb5fed047bb68636c0ffc69827990a83f,SOL,LONG,0.0,,169.36,-28.7402,,-28.7402,0.0,,,False,False,1,True
0x44db85a424bf3a841d9aacbc3e35680216cb69ce,SOL,SHORT,0.0,,169.36,1.5906,,1.5906,0.0,,,False,True,1,True
0x44df4a40d5fdde959ebd8737dbf476f3fc1dffa1,SOL,SHORT,0.0,,169.36,81.6144,,81.6144,0.0,,,False,True,1,True
0x44e54dcf74ad52f588adbfcae9056881a997e366,BTC,LONG,0.0,,108340.0,-93.63596000000001,,-93.63596000000001,0.0,,,False,False,2,True
0x44e6c0624fd44c9673ed1f7e66eccb1c0fb74866,SOL,SHORT,0.0,,169.36,78.144,,78.144,0.0,,,False,True,1,True
0x44ea05219f118ad5f7e5ab457dee91b6b1384936,SOL,SHORT,0.0,,169.36,3441.7025590000003,,3441.7025590000003,0.0,,,False,True,4,True
0x44ee40edb737be861a9eeeaeb5507be2dbb994e4,BTC,LONG,2.7755575615628914e-17,,108340.0,-488.925,,-488.925,0.0,,,False,False,2,True
0x44ee40edb737be861a9eeeaeb5507be2dbb994e4,SOL,LONG,28.2,,169.36,-917.826,,-917.826,0.0,,,False,False,4,True
0x44f359184a929acec6b326c19e90053d71bec58a,BTC,LONG,0.0,,108340.0,-182.82976699999998,,-182.82976699999998,0.0,,,False,True,7,True
0x44f4f40d7c82447b2d23c2e537703016874ffab0,BTC,SHORT,0.0,,108340.0,71638.092789,,71638.092789,0.0,,,False,True,1,True
0x44f56bd8e9802e673c9b02d9dd95b95b28e7b15b,BTC,LONG,0.0,,108340.0,-12.785,,-12.785,0.0,,,False,False,2,True
0x4502d48da2192b54c20d9c67dbce02d21a2f5b15,SOL,SHORT,1.3322676295501878e-15,,169.36,61.47840000000001,,61.47840000000001,0.0,,,False,True,4,True
0x451333eb2f8230cda918db136623da9c26acea0b,BTC,LONG,4.906079999999999,,108340.0,-3066.3185740000004,,-3066.3185740000004,0.0,,,False,False,25,True
0x451333eb2f8230cda918db136623da9c26acea0b,SOL,SHORT,5.17,,169.36,29.446431999999998,,29.446431999999998,0.0,,,False,False,4,True
0x451cc447fa4af9b628420135a0423f8045ed7265,BTC,LONG,0.0,,108340.0,-17.341003999999998,,-17.341003999999998,0.0,,,True,False,2,True
0x45264fffaea0742099028cf8aa94974be837e77f,BTC,SHORT,0.0,,108340.0,3418.32855,,3418.32855,0.0,,,False,True,1,True
0x45266030cbfcd3629856b71e220bbb15ec90be31,BTC,LONG,0.02123,109001.0,108340.0,-14.03303,-0.6101163005353517,0.0,-14.03303,,,False,False,1,False
0x4526a78afbb93b646644aa7967d79a7180b4edd9,SOL,LONG,0.0,,169.36,-2977.982064,,-2977.982064,0.0,,,True,False,1,True
